Country,ISO3,Year,Gender,Age,Population,StartAge
WORLD,,2009.0,Male,55-59,146787.5235,55
WORLD,,2010.0,Male,55-59,151651.3165,55
WORLD,,2011.0,Male,55-59,155944.2385,55
WORLD,,2012.0,Male,55-59,159915.534,55
WORLD,,2013.0,Male,55-59,163481.9805,55
WORLD,,2014.0,Male,55-59,165573.903,55
WORLD,,2015.0,Male,55-59,166585.2775,55
WORLD,,2016.0,Male,55-59,167481.659,55
WORLD,,2017.0,Male,55-59,169840.9905,55
WORLD,,2018.0,Male,55-59,175587.8395,55
WORLD,,2019.0,Male,55-59,183195.554,55
WORLD,,2020.0,Male,55-59,190547.423,55
WORLD,,2021.0,Male,55-59,197414.3725,55
WORLD,,1950.0,Female,55-59,44410.7405,55
WORLD,,1951.0,Female,55-59,45339.0175,55
WORLD,,1952.0,Female,55-59,46418.3775,55
WORLD,,1953.0,Female,55-59,47609.1315,55
WORLD,,1954.0,Female,55-59,48710.6975,55
WORLD,,1955.0,Female,55-59,49806.6385,55
WORLD,,1956.0,Female,55-59,51006.4725,55
WORLD,,1957.0,Female,55-59,52275.726,55
WORLD,,1958.0,Female,55-59,53593.7145,55
WORLD,,1959.0,Female,55-59,54957.746,55
WORLD,,1960.0,Female,55-59,56075.677,55
WORLD,,1961.0,Female,55-59,57119.4995,55
WORLD,,1962.0,Female,55-59,58300.5665,55
WORLD,,1963.0,Female,55-59,59548.8875,55
WORLD,,1964.0,Female,55-59,60917.502,55
WORLD,,1965.0,Female,55-59,62245.8025,55
WORLD,,1966.0,Female,55-59,63423.733,55
WORLD,,1967.0,Female,55-59,64548.108,55
WORLD,,1968.0,Female,55-59,65615.304,55
WORLD,,1969.0,Female,55-59,66565.174,55
WORLD,,1970.0,Female,55-59,67103.2285,55
WORLD,,1971.0,Female,55-59,66969.425,55
WORLD,,1972.0,Female,55-59,66362.273,55
WORLD,,1973.0,Female,55-59,65713.358,55
WORLD,,1974.0,Female,55-59,65555.7705,55
WORLD,,1975.0,Female,55-59,66539.396,55
WORLD,,1976.0,Female,55-59,68631.1355,55
WORLD,,1977.0,Female,55-59,71308.261,55
WORLD,,1978.0,Female,55-59,74403.764,55
WORLD,,1979.0,Female,55-59,77287.6175,55
WORLD,,1980.0,Female,55-59,79489.3465,55
WORLD,,1981.0,Female,55-59,81361.611,55
WORLD,,1982.0,Female,55-59,83219.774,55
WORLD,,1983.0,Female,55-59,84901.856,55
WORLD,,1984.0,Female,55-59,86429.061,55
WORLD,,1985.0,Female,55-59,87936.8435,55
WORLD,,1986.0,Female,55-59,89217.537,55
WORLD,,1987.0,Female,55-59,90314.871,55
WORLD,,1988.0,Female,55-59,91295.957,55
WORLD,,1989.0,Female,55-59,92172.0715,55
WORLD,,1990.0,Female,55-59,93261.1215,55
WORLD,,1991.0,Female,55-59,94788.5655,55
WORLD,,1992.0,Female,55-59,96635.6235,55
WORLD,,1993.0,Female,55-59,98555.5595,55
WORLD,,1994.0,Female,55-59,100337.719,55
WORLD,,1995.0,Female,55-59,101831.2245,55
WORLD,,1996.0,Female,55-59,103040.51,55
WORLD,,1997.0,Female,55-59,103734.1505,55
WORLD,,1998.0,Female,55-59,104044.589,55
WORLD,,1999.0,Female,55-59,104540.7035,55
WORLD,,2000.0,Female,55-59,105323.255,55
WORLD,,2001.0,Female,55-59,107218.024,55
WORLD,,2002.0,Female,55-59,111041.174,55
WORLD,,2003.0,Female,55-59,116185.44,55
WORLD,,2004.0,Female,55-59,122186.181,55
WORLD,,2005.0,Female,55-59,129042.01,55
WORLD,,2006.0,Female,55-59,135722.414,55
WORLD,,2007.0,Female,55-59,141804.721,55
WORLD,,2008.0,Female,55-59,147583.4785,55
WORLD,,2009.0,Female,55-59,153059.0725,55
WORLD,,2010.0,Female,55-59,158240.1115,55
WORLD,,2011.0,Female,55-59,162700.808,55
WORLD,,2012.0,Female,55-59,166735.043,55
WORLD,,2013.0,Female,55-59,170280.361,55
WORLD,,2014.0,Female,55-59,172291.589,55
WORLD,,2015.0,Female,55-59,173147.268,55
WORLD,,2016.0,Female,55-59,173903.5755,55
WORLD,,2017.0,Female,55-59,176153.0925,55
WORLD,,2018.0,Female,55-59,181783.049,55
WORLD,,2019.0,Female,55-59,189288.004,55
WORLD,,2020.0,Female,55-59,196591.977,55
WORLD,,2021.0,Female,55-59,203475.6325,55
WORLD,,1950.0,Male,60-64,33266.96,60
WORLD,,1951.0,Male,60-64,33491.028,60
WORLD,,1952.0,Male,60-64,33686.611,60
WORLD,,1953.0,Male,60-64,33908.6245,60
WORLD,,1954.0,Male,60-64,34274.7425,60
WORLD,,1955.0,Male,60-64,34870.5075,60
WORLD,,1956.0,Male,60-64,35643.295,60
WORLD,,1957.0,Male,60-64,36524.6775,60
WORLD,,1958.0,Male,60-64,37530.822,60
WORLD,,1959.0,Male,60-64,38447.0285,60
WORLD,,1960.0,Male,60-64,39280.2665,60
WORLD,,1961.0,Male,60-64,40199.314,60
WORLD,,1962.0,Male,60-64,41259.9595,60
WORLD,,1963.0,Male,60-64,42379.162,60
WORLD,,1964.0,Male,60-64,43505.8415,60
WORLD,,1965.0,Male,60-64,44625.915,60
WORLD,,1966.0,Male,60-64,45670.2155,60
WORLD,,1967.0,Male,60-64,46675.351,60
WORLD,,1968.0,Male,60-64,47691.3825,60
WORLD,,1969.0,Male,60-64,48761.9595,60
WORLD,,1970.0,Male,60-64,49758.2675,60
WORLD,,1971.0,Male,60-64,50665.0485,60
WORLD,,1972.0,Male,60-64,51566.032,60
WORLD,,1973.0,Male,60-64,52472.0065,60
WORLD,,1974.0,Male,60-64,53327.017,60
WORLD,,1975.0,Male,60-64,53871.7935,60
WORLD,,1976.0,Male,60-64,54000.51,60
WORLD,,1977.0,Male,60-64,53823.218,60
WORLD,,1978.0,Male,60-64,53562.9175,60
WORLD,,1979.0,Male,60-64,53696.1625,60
WORLD,,1980.0,Male,60-64,54699.525,60
WORLD,,1981.0,Male,60-64,56447.0715,60
WORLD,,1982.0,Male,60-64,58521.2505,60
WORLD,,1983.0,Male,60-64,60920.2025,60
WORLD,,1984.0,Male,60-64,63290.9585,60
WORLD,,1985.0,Male,60-64,65275.3045,60
WORLD,,1986.0,Male,60-64,67215.8365,60
WORLD,,1987.0,Male,60-64,69433.2665,60
WORLD,,1988.0,Male,60-64,71720.368,60
WORLD,,1989.0,Male,60-64,73924.8995,60
WORLD,,1990.0,Male,60-64,76059.232,60
WORLD,,1991.0,Male,60-64,77854.6425,60
WORLD,,1992.0,Male,60-64,79188.099,60
WORLD,,1993.0,Male,60-64,80243.4535,60
WORLD,,1994.0,Male,60-64,81126.292,60
WORLD,,1995.0,Male,60-64,82041.537,60
WORLD,,1996.0,Male,60-64,83404.7605,60
WORLD,,1997.0,Male,60-64,85174.21,60
WORLD,,1998.0,Male,60-64,86964.239,60
WORLD,,1999.0,Male,60-64,88591.7265,60
WORLD,,2000.0,Male,60-64,90089.074,60
WORLD,,2001.0,Male,60-64,91294.983,60
WORLD,,2002.0,Male,60-64,92006.322,60
WORLD,,2003.0,Male,60-64,92502.3215,60
WORLD,,2004.0,Male,60-64,93228.188,60
WORLD,,2005.0,Male,60-64,94151.38,60
WORLD,,2006.0,Male,60-64,96048.2675,60
WORLD,,2007.0,Male,60-64,99618.043,60
WORLD,,2008.0,Male,60-64,104170.08,60
WORLD,,2009.0,Male,60-64,109420.835,60
WORLD,,2010.0,Male,60-64,115395.286,60
WORLD,,2011.0,Male,60-64,121193.444,60
WORLD,,2012.0,Male,60-64,126502.7955,60
WORLD,,2013.0,Male,60-64,131568.951,60
WORLD,,2014.0,Male,60-64,136403.4795,60
WORLD,,2015.0,Male,60-64,141073.5815,60
WORLD,,2016.0,Male,60-64,145143.369,60
WORLD,,2017.0,Male,60-64,148852.3425,60
WORLD,,2018.0,Male,60-64,152209.851,60
WORLD,,2019.0,Male,60-64,154194.471,60
WORLD,,2020.0,Male,60-64,154990.172,60
WORLD,,2021.0,Male,60-64,155384.737,60
WORLD,,1950.0,Female,60-64,37529.6755,60
WORLD,,1951.0,Female,60-64,37926.9515,60
WORLD,,1952.0,Female,60-64,38243.557,60
WORLD,,1953.0,Female,60-64,38566.559,60
WORLD,,1954.0,Female,60-64,39083.354,60
WORLD,,1955.0,Female,60-64,39875.457,60
WORLD,,1956.0,Female,60-64,40856.2055,60
WORLD,,1957.0,Female,60-64,41952.8595,60
WORLD,,1958.0,Female,60-64,43167.222,60
WORLD,,1959.0,Female,60-64,44177.8685,60
WORLD,,1960.0,Female,60-64,45161.2345,60
WORLD,,1961.0,Female,60-64,46249.1805,60
WORLD,,1962.0,Female,60-64,47407.01,60
WORLD,,1963.0,Female,60-64,48662.352,60
WORLD,,1964.0,Female,60-64,49940.793,60
WORLD,,1965.0,Female,60-64,51165.7465,60
WORLD,,1966.0,Female,60-64,52314.682,60
WORLD,,1967.0,Female,60-64,53492.466,60
WORLD,,1968.0,Female,60-64,54719.6535,60
WORLD,,1969.0,Female,60-64,56056.455,60
WORLD,,1970.0,Female,60-64,57297.6985,60
WORLD,,1971.0,Female,60-64,58420.2145,60
WORLD,,1972.0,Female,60-64,59543.0025,60
WORLD,,1973.0,Female,60-64,60594.871,60
WORLD,,1974.0,Female,60-64,61544.29,60
WORLD,,1975.0,Female,60-64,62111.342,60
WORLD,,1976.0,Female,60-64,62094.679,60
WORLD,,1977.0,Female,60-64,61601.1095,60
WORLD,,1978.0,Female,60-64,61042.0685,60
WORLD,,1979.0,Female,60-64,60977.865,60
WORLD,,1980.0,Female,60-64,61950.632,60
WORLD,,1981.0,Female,60-64,63934.048,60
WORLD,,1982.0,Female,60-64,66436.7785,60
WORLD,,1983.0,Female,60-64,69354.969,60
WORLD,,1984.0,Female,60-64,72139.293,60
WORLD,,1985.0,Female,60-64,74328.425,60
WORLD,,1986.0,Female,60-64,76227.1765,60
WORLD,,1987.0,Female,60-64,78085.1135,60
WORLD,,1988.0,Female,60-64,79758.6025,60
WORLD,,1989.0,Female,60-64,81262.3145,60
WORLD,,1990.0,Female,60-64,82726.697,60
WORLD,,1991.0,Female,60-64,83983.138,60
WORLD,,1992.0,Female,60-64,85077.1225,60
WORLD,,1993.0,Female,60-64,86052.6855,60
WORLD,,1994.0,Female,60-64,86906.6095,60
WORLD,,1995.0,Female,60-64,87961.9375,60
WORLD,,1996.0,Female,60-64,89470.633,60
WORLD,,1997.0,Female,60-64,91288.964,60
WORLD,,1998.0,Female,60-64,93171.553,60
WORLD,,1999.0,Female,60-64,94946.557,60
WORLD,,2000.0,Female,60-64,96457.4485,60
WORLD,,2001.0,Female,60-64,97686.4865,60
WORLD,,2002.0,Female,60-64,98421.52,60
WORLD,,2003.0,Female,60-64,98795.131,60
WORLD,,2004.0,Female,60-64,99347.662,60
WORLD,,2005.0,Female,60-64,100178.1395,60
WORLD,,2006.0,Female,60-64,102092.119,60
WORLD,,2007.0,Female,60-64,105869.4065,60
WORLD,,2008.0,Female,60-64,110914.4545,60
WORLD,,2009.0,Female,60-64,116776.305,60
WORLD,,2010.0,Female,60-64,123450.1415,60
WORLD,,2011.0,Female,60-64,129955.951,60
WORLD,,2012.0,Female,60-64,135887.7465,60
WORLD,,2013.0,Female,60-64,141527.2205,60
WORLD,,2014.0,Female,60-64,146870.8325,60
WORLD,,2015.0,Female,60-64,151917.528,60
WORLD,,2016.0,Female,60-64,156218.7755,60
WORLD,,2017.0,Female,60-64,160063.8005,60
WORLD,,2018.0,Female,60-64,163454.7145,60
WORLD,,2019.0,Female,60-64,165392.07,60
WORLD,,2020.0,Female,60-64,166125.1655,60
WORLD,,2021.0,Female,60-64,166553.713,60
WORLD,,1950.0,Male,65-69,24250.1435,65
WORLD,,1951.0,Male,65-69,24555.847,65
WORLD,,1952.0,Male,65-69,24982.6955,65
WORLD,,1953.0,Male,65-69,25513.879,65
WORLD,,1954.0,Male,65-69,26033.2735,65
WORLD,,1955.0,Male,65-69,26423.0385,65
WORLD,,1956.0,Male,65-69,26703.8635,65
WORLD,,1957.0,Male,65-69,26922.8235,65
WORLD,,1958.0,Male,65-69,27150.5605,65
WORLD,,1959.0,Male,65-69,27484.52,65
WORLD,,1960.0,Male,65-69,27925.358,65
WORLD,,1961.0,Male,65-69,28512.7785,65
WORLD,,1962.0,Male,65-69,29261.532,65
WORLD,,1963.0,Male,65-69,30105.985,65
WORLD,,1964.0,Male,65-69,30944.7915,65
WORLD,,1965.0,Male,65-69,31809.433,65
WORLD,,1966.0,Male,65-69,32739.257,65
WORLD,,1967.0,Male,65-69,33734.9505,65
WORLD,,1968.0,Male,65-69,34736.0735,65
WORLD,,1969.0,Male,65-69,35713.8395,65
WORLD,,1970.0,Male,65-69,36684.223,65
WORLD,,1971.0,Male,65-69,37589.5735,65
WORLD,,1972.0,Male,65-69,38470.2695,65
WORLD,,1973.0,Male,65-69,39405.3735,65
WORLD,,1974.0,Male,65-69,40412.0605,65
WORLD,,1975.0,Male,65-69,41402.4955,65
WORLD,,1976.0,Male,65-69,42353.9505,65
WORLD,,1977.0,Male,65-69,43281.3125,65
WORLD,,1978.0,Male,65-69,44176.636,65
WORLD,,1979.0,Male,65-69,45010.0865,65
WORLD,,1980.0,Male,65-69,45522.5905,65
WORLD,,1981.0,Male,65-69,45629.9035,65
WORLD,,1982.0,Male,65-69,45477.1655,65
WORLD,,1983.0,Male,65-69,45243.0015,65
WORLD,,1984.0,Male,65-69,45364.0085,65
WORLD,,1985.0,Male,65-69,46295.272,65
WORLD,,1986.0,Male,65-69,47901.8415,65
WORLD,,1987.0,Male,65-69,49789.467,65
WORLD,,1988.0,Male,65-69,51978.022,65
WORLD,,1989.0,Male,65-69,54151.2205,65
WORLD,,1990.0,Male,65-69,55975.9515,65
WORLD,,1991.0,Male,65-69,57756.6855,65
WORLD,,1992.0,Male,65-69,59763.191,65
WORLD,,1993.0,Male,65-69,61810.212,65
WORLD,,1994.0,Male,65-69,63754.908,65
WORLD,,1995.0,Male,65-69,65637.565,65
WORLD,,1996.0,Male,65-69,67246.3405,65
WORLD,,1997.0,Male,65-69,68492.339,65
WORLD,,1998.0,Male,65-69,69556.5025,65
WORLD,,1999.0,Male,65-69,70517.635,65
WORLD,,2000.0,Male,65-69,71501.961,65
WORLD,,2001.0,Male,65-69,72838.524,65
WORLD,,2002.0,Male,65-69,74491.69,65
WORLD,,2003.0,Male,65-69,76133.246,65
WORLD,,2004.0,Male,65-69,77638.0915,65
WORLD,,2005.0,Male,65-69,79076.9135,65
WORLD,,2006.0,Male,65-69,80308.6065,65
WORLD,,2007.0,Male,65-69,81131.144,65
WORLD,,2008.0,Male,65-69,81803.131,65
WORLD,,2009.0,Male,65-69,82704.714,65
WORLD,,2010.0,Male,65-69,83752.094,65
WORLD,,2011.0,Male,65-69,85642.0585,65
WORLD,,2012.0,Male,65-69,88998.147,65
WORLD,,2013.0,Male,65-69,93180.022,65
WORLD,,2014.0,Male,65-69,97959.6945,65
WORLD,,2015.0,Male,65-69,103415.999,65
WORLD,,2016.0,Male,65-69,108709.272,65
WORLD,,2017.0,Male,65-69,113545.3755,65
WORLD,,2018.0,Male,65-69,118167.3125,65
WORLD,,2019.0,Male,65-69,122578.6115,65
WORLD,,2020.0,Male,65-69,126676.0515,65
WORLD,,2021.0,Male,65-69,129882.8155,65
WORLD,,1950.0,Female,65-69,28872.8405,65
WORLD,,1951.0,Female,65-69,29367.927,65
WORLD,,1952.0,Female,65-69,29986.674,65
