id,name,picture_url,neighbourhood_cleansed,latitude,longitude,room_type,price,number_of_reviews,review_scores_rating
50649740,Double room in lovely flat in St. John’s Wood,https://a0.muscache.com/pictures/fa722714-2e5d-46c3-b811-6684d58788ad.jpg,Westminster,51.53698,-0.18348,Private room,78,56,5
50728098,"Unique spacious & modern 1 bed house, Camden, NW1",https://a0.muscache.com/pictures/miso/Hosting-50728098/original/7c50f583-faae-4819-974f-5d9943cd5397.jpeg,Camden,51.54322,-0.13693,Entire home/apt,200,23,5
50661510,Double Room with ensuite,https://a0.muscache.com/pictures/hosting/Hosting-50661510/original/32d3892d-90e4-4b34-9480-bbfbdec96cf9.jpeg,Hounslow,51.47268,-0.38714,Private room,60,12,5
50666111,"Heart of Soho, Wooden suite 2.0 - all new",https://a0.muscache.com/pictures/miso/Hosting-50666111/original/e82072a4-85b8-41f1-aac4-decf0f9a641f.jpeg,Westminster,51.51373291,-0.130085006,Entire home/apt,200,22,5
50667229,Charming London Terrace Flat in Hackney,https://a0.muscache.com/pictures/3313ee34-1f67-42d5-b10f-be701421095e.jpg,Hackney,51.54224,-0.04681,Entire home/apt,150,14,4.79
50667870,Cosy 1-bed flat in Putney,https://a0.muscache.com/pictures/1290415c-2128-46ec-a53e-99f479073a74.jpg,Wandsworth,51.46144,-0.20819,Entire home/apt,109,12,4.92
50669437,Large studio flat in Shoreditch/Liverpool Street.,https://a0.muscache.com/pictures/b04ab4c8-b806-4dc2-a160-37f364329713.jpg,Tower Hamlets,51.5175,-0.07703,Entire home/apt,160,28,4.89
50674877,Queen Elizabeth II - King Shabby Chic Room,https://a0.muscache.com/pictures/airflow/Hosting-50674877/original/b6ad4ed5-6555-445b-80f8-75561dbd17af.jpg,Redbridge,51.60138934,0.022886834,Private room,50,62,4.79
50676934,Studio 4 - Cosy studio in the heart of Earls Court,https://a0.muscache.com/pictures/miso/Hosting-50676934/original/65422660-aa4e-48b3-ae03-55b43e09ae75.jpeg,Kensington and Chelsea,51.49071,-0.19288,Entire home/apt,103,139,4.78
50837701,1 br flat in historic building in trendy Hackney,https://a0.muscache.com/pictures/96d2f362-af65-4261-99b6-e9ac5c10fc06.jpg,Hackney,51.5436554,-0.057172999,Entire home/apt,130,2,4.5
50749640,Large room in garden flat. Privacy of all flat.,https://a0.muscache.com/pictures/airflow/Hosting-50749640/original/0c80acf7-75cd-4364-9e6d-fe68942eef7d.jpg,Greenwich,51.45064,0.05284,Private room,70,8,5
50753117,Private Double Room 2,https://a0.muscache.com/pictures/3152feef-2b8b-47c8-b83c-127510e872fd.jpg,Tower Hamlets,51.5194,-0.02992,Private room,38,178,4.47
50839912,Wimbledon Area Townhouse - One Large Ensuite,https://a0.muscache.com/pictures/miso/Hosting-50839912/original/a9dfac3b-5649-4d84-bb06-812f982a6e2c.jpeg,Wandsworth,51.45138,-0.2107,Private room,110,15,5
50840713,"Modern, smart 1 bed in Greenwich with free parking",https://a0.muscache.com/pictures/miso/Hosting-50840713/original/90c4a009-c941-4887-a78c-6d19fa7f02ed.jpeg,Greenwich,51.48329,0.00433,Entire home/apt,106,61,4.9
50841384,The Chelsea Apartment by Hok Living,https://a0.muscache.com/pictures/prohost-api/Hosting-50841384/original/d03197b6-e086-4235-abf2-6c36de197093.jpeg,Kensington and Chelsea,51.48315,-0.17774,Entire home/apt,130,43,4.47
50762381,Serviced Apartment Camden Studio 7,https://a0.muscache.com/pictures/miso/Hosting-50762381/original/eda0546e-491c-4b60-95c8-f02e5a591d9d.jpeg,Camden,51.53629,-0.14521,Entire home/apt,160,1,4
50783776,Lovely En-suite in Zone 1 Central London,https://a0.muscache.com/pictures/7dba3b22-11b7-4fc5-aca5-b1b351ea34fc.jpg,Southwark,51.48894,-0.09117,Private room,64,1,5
50784408,"Blueground | Notting Hill, close to shops",https://a0.muscache.com/pictures/prohost-api/Hosting-50784408/original/b39d8a05-a2fe-4502-8bf8-3cf30d739c94.jpeg,Kensington and Chelsea,51.5084954,-0.1987434,Entire home/apt,204,2,4
50799272,Luxurious Standard Double Room,https://a0.muscache.com/pictures/d6999087-142b-493b-ae57-2dbafe9e6b4f.jpg,Enfield,51.633,-0.0409,Private room,27,34,4.32
50862818,Beautiful Budget Double Room w/Ensuite,https://a0.muscache.com/pictures/miso/Hosting-50862818/original/be12ccd5-3f47-47e5-a5d4-51ac7f66239c.jpeg,Ealing,51.51039,-0.37525,Private room,94,10,3.9
50865033,"Studio Flat Farringdon, Clerkenwell, Holborn 210",https://a0.muscache.com/pictures/miso/Hosting-50865033/original/e651a3d6-495a-476c-8e18-99d0f1361a2a.jpeg,Camden,51.52145,-0.10796,Entire home/apt,83,29,4.45
50800726,Lovely 2 bedroom flat with patio in Holland Park,https://a0.muscache.com/pictures/hosting/Hosting-50800726/original/274ec620-7af3-4cbf-9e82-247435169d37.jpeg,Kensington and Chelsea,51.50554,-0.20783,Entire home/apt,250,27,4.96
50803136,Double Bedroom Room in central London,https://a0.muscache.com/pictures/0fc14d33-0b24-4e25-a8c2-229fc2cf6b7b.jpg,Westminster,51.51515,-0.17458,Private room,108,219,4.53
50812546,Battersea Park One Bedroom Apartment,https://a0.muscache.com/pictures/miso/Hosting-50812546/original/7604f001-076d-4870-9edc-3111a06f894d.jpeg,Wandsworth,51.474056,-0.162948,Entire home/apt,110,46,4.87
50819005,Kew Garden Cabin,https://a0.muscache.com/pictures/miso/Hosting-50819005/original/a2e4e1f4-5192-4d6a-b5bd-ecd1f080ee60.jpeg,Richmond upon Thames,51.47163,-0.28696,Private room,95,185,4.98
50889910,Lovely En-suit bedroom just 15 mins away from Elephant & Castle train station,https://a0.muscache.com/pictures/e0d614fb-2b78-4050-8fb2-9c8e2f14c3b1.jpg,Southwark,51.4773,-0.0811,Private room,85,15,5
50820685,Stylish centrally-located studio with parking,https://a0.muscache.com/pictures/miso/Hosting-50820685/original/b5bb84aa-a7ae-4eb0-9134-13c6ac88f233.jpeg,Croydon,51.36905,-0.10403,Entire home/apt,100,64,4.86
50823505,One bedroom apartment in the heart of London City,https://a0.muscache.com/pictures/miso/Hosting-50823505/original/efe61761-c1f2-4c28-8631-8619ffbdfa1e.jpeg,City of London,51.51243,-0.07456,Entire home/apt,160,34,5
50828403,Stunning Studio Room with own bathroom,https://a0.muscache.com/pictures/miso/Hosting-50828403/original/3352a3a5-7262-43d2-8b4a-9001aa292986.jpeg,Ealing,51.49586,-0.32547,Private room,100,22,4.91
50908199,Sanitised Studio 2 Apartment,https://a0.muscache.com/pictures/e12c4da9-36b7-4c92-9003-eb7e762f6a26.jpg,Hackney,51.54469,-0.07642,Entire home/apt,95,102,4.22
50908572,Amazing penthouse with  private roof terrace,https://a0.muscache.com/pictures/miso/Hosting-50908572/original/48835335-dc92-4580-b965-e384e54e8648.png,Lewisham,51.47541,-0.02586,Entire home/apt,215,6,5
50910986,Beautiful spotless room and private bathroom,https://a0.muscache.com/pictures/miso/Hosting-50910986/original/8ddba88e-aae0-4ea2-9272-36ea065ed78c.jpeg,Newham,51.54735,0.02072,Private room,65,48,4.96
50912298,Lovely & large room 20 minutes from central London,https://a0.muscache.com/pictures/e91a8e5c-6a58-4747-86a8-a523b6ab3734.jpg,Brent,51.54773,-0.2216,Private room,42,341,4.91
50915695,Lovely Room Kingsize bed- rent in heart of Chelsea,https://a0.muscache.com/pictures/2048eade-2382-4711-959a-8995e84fe7f7.jpg,Kensington and Chelsea,51.49184,-0.16785,Private room,80,133,4.8
50836483,Modern Townhouse close to Tube,https://a0.muscache.com/pictures/hosting/Hosting-50836483/original/b31f4748-0f9c-443f-83b8-25f833c5331c.jpeg,Hammersmith and Fulham,51.53021,-0.22958,Entire home/apt,114,2,4.5
50994154,Cool Double Room Douglas,https://a0.muscache.com/pictures/miso/Hosting-50994154/original/19657d99-6595-4b5a-95ce-08d1911b5374.jpeg,Lambeth,51.46614,-0.11656,Private room,65,54,4.72
50920624,Modern one bedroom Loft studio apartment space,https://a0.muscache.com/pictures/miso/Hosting-50920624/original/a5dabf5e-fecb-4a22-ae9d-6d8bf7d65562.jpeg,Sutton,51.35906,-0.14913,Entire home/apt,155,5,4.4
50926536,Studio Apartment 545 (267 SQ FT),https://a0.muscache.com/pictures/miso/Hosting-50926536/original/b67dfc08-52ab-4ce4-a392-1097c52d0306.jpeg,Kensington and Chelsea,51.49108,-0.16437,Entire home/apt,215,5,4.2
50928179,Great Cheap Studio 5 Minutes From The Station,https://a0.muscache.com/pictures/miso/Hosting-50928179/original/e9d06acd-9054-4a1c-9c2c-23d0589f030a.jpeg,Brent,51.54751,-0.22648,Entire home/apt,50,11,3.36
50930726,GuestReady - Stunning 1BR Flat in Highbury,https://a0.muscache.com/pictures/prohost-api/Hosting-50930726/original/73699abb-01fa-40a6-b199-2128609cdd6b.jpeg,Islington,51.55506,-0.0961,Entire home/apt,158,32,4.69
50934974,Apartment Period building Covent Garden,https://a0.muscache.com/pictures/dc07835f-24f3-421a-bc66-70cc5acf023c.jpg,Westminster,51.51234818,-0.120283,Entire home/apt,185,6,5
51008363,PBC | Stylish One-Bedroom in Victoria - GG5,https://a0.muscache.com/pictures/f96d3337-6be1-40a9-8346-1db45be48869.jpg,Westminster,51.49859,-0.14689,Entire home/apt,180,32,4.31
51011477,"Blueground | Shoreditch, spacious, nr Old St",https://a0.muscache.com/pictures/prohost-api/Hosting-51011477/original/66032737-b3b5-4b68-957b-51e32396e3b1.jpeg,Tower Hamlets,51.5244151,-0.0736945,Entire home/apt,152,2,5
51011479,Gorgeous & luxury home Central London - an oasis,https://a0.muscache.com/pictures/miso/Hosting-51011479/original/bbdc34c5-f43e-41ea-af23-8d19532d6212.jpeg,Westminster,51.52714,-0.19639,Entire home/apt,166,32,4.94
50952322,Stunning 1-bedroom flat in Chiswick,https://a0.muscache.com/pictures/miso/Hosting-50952322/original/91c2ee90-b7bc-4d6b-b1c0-e84bc27a4d78.jpeg,Hounslow,51.48737,-0.27313,Entire home/apt,175,28,5
50953234,Charming Double Bedroom in the Heart of London,https://a0.muscache.com/pictures/eff1e613-6ae4-4872-98fd-4e1b415d7b3f.jpg,Westminster,51.51472,-0.15083,Private room,150,33,4.94
50957618,Modern private space in North-West London,https://a0.muscache.com/pictures/miso/Hosting-50957618/original/a24809ef-d92f-4838-91f2-d3bf5c81b123.jpeg,Harrow,51.59631,-0.34864,Private room,48,84,4.95
51014402,Central Self-Contained Radiant Studio & Patio,https://a0.muscache.com/pictures/6b9fc1ca-1263-405b-af84-c6155880b89b.jpg,Westminster,51.51313,-0.18166,Entire home/apt,125,22,4.23
51018233,Amazing Double - Harrow London UK,https://a0.muscache.com/pictures/miso/Hosting-51018233/original/a3d5bb56-55f2-422f-979e-9c81e04f4118.jpeg,Harrow,51.58702651,-0.342000571,Private room,52,34,4.97
50967972,"Private Annexe: bedroom, ensuite & kitchenette",https://a0.muscache.com/pictures/a9c80723-a877-44d2-ad92-bfd03910de66.jpg,Bromley,51.41306,-0.02762,Private room,60,87,4.93
50974555,Dream 1 bedroom in a luxury flat in quiet location,https://a0.muscache.com/pictures/miso/Hosting-50974555/original/e6bdb199-44d2-4963-b626-5d4bab271456.jpeg,Harrow,51.588699,-0.342358,Private room,100,2,5
50989660,"Quiet twin room by leafy River Thames, own bath",https://a0.muscache.com/pictures/miso/Hosting-50989660/original/b0d7a922-50a1-46e7-88db-4f2b0e9d39ce.jpeg,Kingston upon Thames,51.4035,-0.307075,Private room,85,4,4.75
51158739,Apartment Period building Covent Garden,https://a0.muscache.com/pictures/77a2712a-a990-406e-98b6-7f6477f0dd6e.jpg,Westminster,51.512348,-0.120283,Entire home/apt,256,6,4.67
51051035,New Suite 4 Belsize Park Flat,https://a0.muscache.com/pictures/4aef0434-75d1-42d1-bbd3-568b48f61beb.jpg,Camden,51.54956925,-0.165064782,Entire home/apt,98,24,4.88
51052000,Quiet and cosy private room in Islington,https://a0.muscache.com/pictures/miso/Hosting-51052000/original/f22ad6e0-4aea-4cc3-a8bf-f24a987758de.jpeg,Islington,51.55305,-0.10916,Private room,77,62,4.9
51167049,"Cozy & homely flat in Paddington, near Hyde Park.",https://a0.muscache.com/pictures/miso/Hosting-51167049/original/26f0b4d5-ea2a-4585-bc93-a86bd08fac74.jpeg,Westminster,51.51484,-0.18023,Entire home/apt,143,1,5
51066363,"Affordable room in Greater London, zone 3",https://a0.muscache.com/pictures/airflow/Hosting-51066363/original/66caa404-73e4-47fa-87f2-efb7279eba94.jpg,Merton,51.41687,-0.15801,Private room,39,116,4.81
51067302,"Lovely garden flat over looking the River Lea in the heart of Clapton, entire flat for discounted 7 day stay,",https://a0.muscache.com/pictures/833a7440-2cd2-49e5-86fd-07d23b2f4cdd.jpg,Hackney,51.56847,-0.05342,Entire home/apt,99,4,4.25
51073296,Modern 1 bed Raynes Park - 20 mins to Waterloo,https://a0.muscache.com/pictures/2ee6bfbb-02aa-4e6c-a751-c32529ff4bc6.jpg,Merton,51.410579,-0.229503,Entire home/apt,117,36,5
51074616,a modern & cosy one bedroom flat in east croydon,https://a0.muscache.com/pictures/7947d8fc-ab4d-4283-8fda-bc39866f03c0.jpg,Croydon,51.36925,-0.0909,Entire home/apt,90,11,4.91
51180242,Little studio Nest,https://a0.muscache.com/pictures/85e53bdb-c6f1-4df8-ab51-901d1b96c724.jpg,Barnet,51.59236,-0.25622,Entire home/apt,65,2,3.5
51086603,Luxury High Rise in the heart of London,https://a0.muscache.com/pictures/5790fa4f-8120-4373-b27b-de827e1f05e7.jpg,Southwark,51.49226,-0.10141,Entire home/apt,159,14,4.43
51097457,Harrow Apart. C 16,https://a0.muscache.com/pictures/miso/Hosting-51097457/original/2960824c-c310-4515-a0ce-0aefe35bc925.jpeg,Westminster,51.52449,-0.19699,Entire home/apt,83,127,4.25
51191132,Spacious one bedroom flat in north-west London,https://a0.muscache.com/pictures/airflow/Hosting-51191132/original/df38c0f3-370b-489a-98e0-a36a1c86a8f7.jpg,Brent,51.55471,-0.28788,Entire home/apt,150,38,5
51200429,Bright Stunning 1 Bedroom Apartment with balcony,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTEyMDA0Mjk%3D/original/b1e3c1cb-2fbe-4ca0-ad5a-4fb3c197d937.jpeg,Hounslow,51.489708,-0.285899,Entire home/apt,207,11,4.45
51104977,Good Vibes and Positive Energy House,https://a0.muscache.com/pictures/miso/Hosting-51104977/original/f7013b59-f93a-4e8f-bf1d-12de04ce9b69.jpeg,Bexley,51.46859,0.14884,Private room,34,302,4.87
51209294,Bright Modern 1 Bed Apartment - Centrally Located,https://a0.muscache.com/pictures/miso/Hosting-51209294/original/79887ed7-9612-491f-87f0-bd81de09c718.jpeg,Hounslow,51.48970795,-0.285899013,Entire home/apt,149,4,3.75
51107142,Spacious Room With Lots of Light,https://a0.muscache.com/pictures/miso/Hosting-51107142/original/a7564150-a657-49f1-bd69-22d250f4886d.jpeg,Bexley,51.46996,0.14874,Private room,33,224,4.83
51115493,Cozy Studio,https://a0.muscache.com/pictures/09f52776-3bb8-43cc-8d3e-f7f1b25a486b.jpg,Sutton,51.35606,-0.19217,Entire home/apt,60,12,4.75
51214349,Cosy room with ensuite in the heart of East London,https://a0.muscache.com/pictures/miso/Hosting-51214349/original/0a94f35d-61d1-468d-888d-bad2c5eb0653.jpeg,Tower Hamlets,51.51456,-0.0287,Private room,66,289,4.89
51132873,Visit London and Stay in the Centre,https://a0.muscache.com/pictures/miso/Hosting-51132873/original/9fa32392-61c8-4aec-9974-0c695549a6e3.png,Southwark,51.49683696,-0.096931185,Private room,64,43,4.6
51136851,Boutique Bijoux Garden Flat in vibrant Oval area,https://a0.muscache.com/pictures/miso/Hosting-51136851/original/2f99657a-93b5-41b6-9a20-cbfdb01d2b11.png,Lambeth,51.47691,-0.10724,Entire home/apt,79,29,4.86
51225002,Bright Spacious 1 Bedroom Apartment with Terrace,https://a0.muscache.com/pictures/miso/Hosting-51225002/original/7fc6a789-aed7-4d9c-b0b2-3e4a41677f8c.jpeg,Hounslow,51.489708,-0.285899,Entire home/apt,209,1,2
51225208,Beautiful Apartment in Central London,https://a0.muscache.com/pictures/92384e08-46cb-47b2-a63d-ac392f0ce977.jpg,Islington,51.52692,-0.0961,Entire home/apt,280,4,4
51243109,Immaculate Room Private BthRoom+Central 12 Min,https://a0.muscache.com/pictures/8b406f0c-d6f5-4a9f-8dab-f9a53a1e389d.jpg,Croydon,51.39693,-0.06897,Private room,55,21,4.52
51149749,Lovely Private Ensuite Close To Station,https://a0.muscache.com/pictures/77e2142c-e1ab-44fb-9bdc-ee84ad8f4c94.jpg,Lambeth,51.4609,-0.11327,Private room,79,89,4.93
51246139,Bright Double Room with en-suite bathroom,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTEyNDYxMzk%3D/original/a6395c81-8f4a-47c9-8ada-e6fe9be0bc25.jpeg,Barnet,51.61088,-0.14993,Private room,47,15,4.93
51274260,Private Double Bedroom near Euston Square(10),https://a0.muscache.com/pictures/f373077b-afd4-4bcb-bb4b-f6c06618dd13.jpg,Camden,51.52580982,-0.13938339,Private room,52,65,4.34
51275292,Luxury Central London 1 Bed Close to Regents Park,https://a0.muscache.com/pictures/miso/Hosting-51275292/original/31c1c538-a617-4191-8225-2215b8e32eef.jpeg,Westminster,51.52391,-0.16354,Entire home/apt,165,13,4.85
51261318,Green Studio Heart of London Living Workspace WiFi,https://a0.muscache.com/pictures/a18c1f4c-b921-4264-aa62-cc7f412450b0.jpg,Barnet,51.597,-0.1732,Entire home/apt,67,8,5
51272962,Quiet double bedroom overlooking Hackney Marshes,https://a0.muscache.com/pictures/miso/Hosting-51272962/original/0da6f306-10af-400d-9626-093309034142.jpeg,Hackney,51.55349,-0.03853,Private room,35,57,4.93
51279959,Cosy Skylight Room with Desk in Townhouse w Garden,https://a0.muscache.com/pictures/36ff427e-171f-4e45-8940-04b08c6d6623.jpg,Southwark,51.48993,-0.06051,Private room,70,73,4.92
51282501,Stylish luxury 1 bed in a new build flat - Dalston,https://a0.muscache.com/pictures/miso/Hosting-51282501/original/19a5281a-8a3e-4a10-ab5e-86066d9bfc77.jpeg,Hackney,51.55183,-0.07704,Entire home/apt,85,2,5
51388083,"Lg Dbl Rm Stunning Georgian House, London",https://a0.muscache.com/pictures/b2eb7b87-ac47-4ab3-bdd3-9dcb32cb466f.jpg,Southwark,51.48204422,-0.095899999,Private room,260,1,5
51285609,1 Bedroom 19th Floor Apartment with a view!,https://a0.muscache.com/pictures/miso/Hosting-51285609/original/5e862c8c-27cf-4b7a-896f-963a3ee4c2dc.jpeg,Tower Hamlets,51.49968,-0.02013,Entire home/apt,158,7,4.86
51289815,Lovely 1-bedroom apartment with free parking,https://a0.muscache.com/pictures/6e5e4571-e2c1-4814-96aa-953598faed01.jpg,Barking and Dagenham,51.52041,0.10908,Entire home/apt,130,3,5
51295583,Modern One bedroom situated in Fitzrovia,https://a0.muscache.com/pictures/0fbb8301-bc82-4cbb-b7ff-c73db7a1b07e.jpg,Camden,51.52391,-0.13734,Entire home/apt,350,8,4.25
51297695,lovely 1 bedroom duplex flat on Kings road,https://a0.muscache.com/pictures/64dfb442-fed1-4b4a-8604-2e8b43ab09b9.jpg,Kensington and Chelsea,51.489716,-0.163474,Entire home/apt,200,6,5
51298468,Double room in the three bedroom flat,https://a0.muscache.com/pictures/miso/Hosting-51298468/original/87db5265-5903-499e-abf0-6f4950ab966b.jpeg,Hackney,51.55210124,-0.032241227,Private room,49,14,4.07
51398771,"Lovely private flat with Terrace, TOP LOCATION!",https://a0.muscache.com/pictures/e493a946-5b72-4ce6-aa6c-b6192c2f9c86.jpg,Lambeth,51.50226,-0.10751,Entire home/apt,104,101,4.47
51399982,* Private Top Floor Studio 2 mins Tube Station!,https://a0.muscache.com/pictures/a91adf34-7d92-481c-bca9-64ae1bdef340.jpg,Tower Hamlets,51.52471,-0.01284,Entire home/apt,88,11,5
51303321,Beautiful & spacious Double Bedroom with en-suite,https://a0.muscache.com/pictures/miso/Hosting-51303321/original/0b8e9eb4-da57-4550-b825-b78e6ac2f5f4.jpeg,Hounslow,51.4774,-0.33785,Private room,61,80,4.7
51304287,Cosy and quirky 1 bedroom flat with patio Camden,https://a0.muscache.com/pictures/miso/Hosting-51304287/original/c012ab0e-fb9c-426e-ba00-7ecaa92c0e6e.jpeg,Islington,51.55318301,-0.118650463,Entire home/apt,140,34,4.94
51402852,Characterful 1-bed flat - Clapham & Brixton area,https://a0.muscache.com/pictures/14d5ad56-38e4-47da-ad0a-7bf0d1e19229.jpg,Lambeth,51.46541,-0.12506,Entire home/apt,100,28,4.96
51403382,"The Studio, Frognal",https://a0.muscache.com/pictures/f6eba350-a50f-4fc8-86a9-a4d15b71baae.jpg,Camden,51.55145,-0.17972,Entire home/apt,106,10,5
51403680,"Modern flat, excellent central location",https://a0.muscache.com/pictures/959500c6-7463-4035-b5a6-bec7145820b4.jpg,Southwark,51.49245,-0.0449,Entire home/apt,109,54,4.93
51409173,Lovely one-bedroom unit rental in great London.,https://a0.muscache.com/pictures/94bae204-89ba-47e1-ac0a-f0aeb7781e0f.jpg,Kingston upon Thames,51.39229,-0.30122,Private room,50,1,5
51411998,Newly Renovated Cozy Studio in North London,https://a0.muscache.com/pictures/ce61c0d6-4f5a-4511-acd4-085f7bb0c5fc.jpg,Barnet,51.56574,-0.20558,Entire home/apt,75,62,4.77
51421225,Mayfair Green Park apartment,https://a0.muscache.com/pictures/miso/Hosting-51421225/original/c5805231-6767-487a-bd63-40c82fd7cc2c.jpeg,Westminster,51.50673676,-0.146127999,Entire home/apt,296,1,4
